language,prompt_name,prompt_type,is_reasoning,combined_prompt_type,is_preamble,input_text,bleu_1gram,bleu_2gram,bleu_3gram,bleu_4gram,avg_bleu
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.8,0.6324555320336759,0.5009083692610703,0.31823566221963034,0.5628998908785942
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.6875,0.6055300708194984,0.5429717480080821,0.46892438882117243,0.5762315519121882
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.7142857142857143,0.5741692517632146,0.48252113480269265,0.4160751652217845,0.5467628165183516
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.9285714285714286,0.8017837257372732,0.6876031819702735,0.54413074047686,0.7405222691889588
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.7857142857142857,0.5497252060782752,0.37299775413065606,0.2601278440403792,0.492141272490899
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.026923076923076918,0.022776063612098742,0.020807830204102724,0.017462023453149393,0.02199224854810694
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.17567567567567569,0.16270118978240036,0.15187915957641293,0.1343949006184881,0.15616273141324427
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.5698222022414253,0.41937778554338095,0.3127817606885761,0.12867921557157555,0.3576652410112395
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.49378100618619153,0.3898608599509739,0.29835288241756114,0.12472700182418718,0.3266804375947285
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.06132075471698114,0.045103634379201014,0.035004755212552564,0.0207505385007582,0.04054492070237323
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.13084112149532706,0.12667498820295722,0.12146274542664548,0.10982433324949831,0.12220079709360702
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.06666666666666667,0.053343494966908135,0.04251396939320776,0.025623005884384875,0.04703678422779186
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.0449438202247191,0.022514110919695466,0.006066651262354746,0.0029175274475079878,0.019110527463569324
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.3888888888888889,0.380058475033046,0.3744924329612408,0.36105260209445084,0.37612309974440666
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.3571428571428572,0.23440361546924776,0.1690622446251985,0.08032276872815308,0.2102328714913641
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.03333333333333333,0.020131281389292474,0.014114212991605642,0.005243095998300172,0.018205480928132903
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.22727272727272727,0.10403129732205985,0.03908304124158772,0.02310128340501537,0.09837208731034756
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.3,0.25131234497501725,0.22251085896532885,0.18759202316167214,0.24035380677550455
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.032171581769437,0.0227792993779925,0.011697235913742427,0.004409367256650145,0.017764371079455516
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.4666666666666667,0.25819888974716115,0.17550463005823083,0.08085298080223222,0.2453057918185727
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.5555555555555556,0.372677996249965,0.27428238865744764,0.13485111859503685,0.3343417647645013
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.053639846743295014,0.03800196994909329,0.02917177852639075,0.022566723051964263,0.03584507956768583
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.4444444444444444,0.23570226039551587,0.0948151464331332,0.06030725360407769,0.2088172762192928
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.25,0.11470786693528089,0.04316100889854193,0.02560744480557418,0.10836908015984925
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.29411764705882354,0.19174124721184263,0.13755682595856716,0.06468490584192432,0.17202515651778943
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.10447761194029852,0.07957371727668762,0.0681862133599616,0.05497298293410384,0.0768026313777629
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.04651162790697675,0.030499714066520935,0.0218833460816394,0.015820267895540786,0.02867873898766947
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.3181818181818182,0.21320071635561041,0.1341716055547364,0.05880962777751932,0.18109094196742107
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.050541516245487354,0.030259001608782095,0.022378669241438245,0.0164321464036185,0.02990283337483155
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.043918918918918914,0.02988755840652487,0.021712962584140655,0.015793533059365542,0.027828243242237496
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.043478260869565216,0.02850750380624198,0.020465557855712416,0.014783669422920762,0.026808747988610094
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.14545454545454545,0.1037998592215364,0.06048933744589722,0.025005099034501932,0.08368721028912025
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.01411764705882353,0.008160433493741084,0.005689032442108759,0.002471402093728969,0.007609628772100586
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.3333333333333333,0.28005601680560194,0.2173511504721373,0.08991396351259592,0.23016361603091712
French,preamble4,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.02469135802469135,0.014284985478516114,0.009911857417890094,0.004333939361193821,0.013305535070572845
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.0,0.0,0.0,0.0,0.0
French,preamble2,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.027906976744186043,0.01614970175477225,0.011194979562852156,0.004902339535023356,0.015038499399208451
French,preamble3,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.02469135802469135,0.01749546270271593,0.011330919694127235,0.004796292332110761,0.01457850818841132
French,preamble5,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.022304832713754646,0.012901704363214223,0.008959388324511637,0.00391268890197994,0.012019653575865112
French,preamble1,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.024911032028469754,0.0133392632128052,0.009026879160982671,0.0038918282957919235,0.012792250674512388
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.6666666666666666,0.5773502691896257,0.46026455517844755,0.19960198807747329,0.4759708697780533
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.00871080139372822,0.005513999759371262,0.003975825920293641,0.0017467282216815448,0.004986838823768667
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.009940357852882704,0.006293092986298078,0.004532145966809587,0.0019940229014565234,0.005689904926861723
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.013384321223709366,0.0071610700477492545,0.00487224344251071,0.002085828965942181,0.006875865919977879
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.8888888888888888,0.816496580927726,0.7272560259547889,0.5969491792019646,0.7573976687433421
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.7,0.4830458915396479,0.3114674328948206,0.14287202148494,0.4093463364798521
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.36363636363636365,0.19069251784911848,0.07587875263140755,0.04740604259878138,0.16940341917891774
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.7777777777777778,0.6236095644623236,0.4842838338767059,0.36889397323344053,0.5636412873375619
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.4166666666666667,0.19462473604038075,0.0742797963075324,0.045293761707938834,0.18271624018062968
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.06521739130434781,0.046368350080138974,0.029840511013378274,0.012799785516997286,0.03855650947871559
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.75,0.7071067811865475,0.63287829698514,0.3976353643835253,0.6219051106388032
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.2,0.1690308509457033,0.13269551340792207,0.06541868941754436,0.14178626344279244
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.019718309859154928,0.007463339753762972,0.002662994487599805,0.0014550813154423459,0.007824931353990013
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.07317073170731705,0.052057920629535355,0.04209218805537877,0.0304313793445871,0.04943805493420456
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.02356902356902357,0.017846577220865592,0.013499724037931734,0.009257476751289686,0.016043200394777645
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.23076923076923078,0.19611613513818407,0.15466755103052704,0.0768968397262906,0.1646124391660581
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.75,0.7071067811865475,0.63287829698514,0.3976353643835253,0.6219051106388032
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.025,0.018932061141568837,0.014313825843244386,0.00982257394404162,0.01701711523221371
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.012605042016806723,0.010302801669778637,0.008033107337686338,0.005547218825271801,0.009122042462385875
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.3684210526315789,0.2861316917596507,0.2160853330652369,0.1566384057330969,0.25681912079739083
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.013793103448275865,0.005637494510051962,0.002068596765590399,0.001141695147480549,0.005660222467849694
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.75,0.7071067811865475,0.63287829698514,0.3976353643835253,0.6219051106388032
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.0,0.0,0.0,0.0,0.0
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,business postcard,0.013100436681222707,0.010719893247546616,0.00836444579438026,0.003868669736937462,0.00901336136502176
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,business postcard,0.016042780748663103,0.013134040459920511,0.010232370112331994,0.004744623843955821,0.011038453791217857
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,business postcard,0.012765957446808515,0.010445609001327768,0.008152087475461926,0.003769258355231408,0.008783228069707404
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.0,0.0,0.0,0.0,0.0
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.6,0.5477225575051662,0.4677351412871982,0.26591479484724945,0.4703431234099035
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,business postcard,0.012448132780082983,0.010185010546583885,0.007950295509130456,0.003674828086664579,0.008564566730615475
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.0,0.0,0.0,0.0,0.0
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,business postcard,0.01357466063348416,0.01110882557964373,0.008665515825674286,0.004009672683488317,0.009339668680572621
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.032653061224489806,0.023136466576540456,0.01708149470206399,0.01161583958886166,0.021121715522988978
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.0909090909090909,0.06579516949597691,0.028884719074979835,0.01837177448896075,0.05099018849225209
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.0909090909090909,0.03015113445777637,0.022461584318318094,0.018850319022747353,0.04059303217698318
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.026717557251908396,0.017524222071673767,0.013905937318096013,0.009772565611986769,0.016980070563416237
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.5,0.223606797749979,0.1740444189610778,0.1495348781221221,0.2617965237082947
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.2,0.07071067811865477,0.05665132701906204,0.05372849659117709,0.09527262543222348
French,preamble4,Zero-Shot,False,Zero-Shot,True,business postcard,0.005899705014749265,0.004177888050719756,0.0018437991897151706,0.001114258882263471,0.003258912784361916
French,preamble5,Zero-Shot,False,Zero-Shot,True,business postcard,0.005181347150259067,0.0036685207572163783,0.0016208198367267555,0.0009780543540483001,0.002862185524562625
French,preamble3,Zero-Shot,False,Zero-Shot,True,business postcard,0.006060606060606062,0.004292003613353523,0.0018937266182252489,0.0011447868717815353,0.0033477807909915924
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.021538461538461538,0.01823139231427482,0.015189877582501184,0.009895224082181105,0.016213738879354664
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.5,0.223606797749979,0.1740444189610778,0.1495348781221221,0.2617965237082947
French,preamble1,Zero-Shot,False,Zero-Shot,True,business postcard,0.005464480874316937,0.0038692609730516547,0.001708720534224,0.0010317203796597887,0.003018545690313095
French,preamble2,Zero-Shot,False,Zero-Shot,True,business postcard,0.005571030640668525,0.003944811542067132,0.0017417941212637662,0.0010519220932686168,0.00307738959931701
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,business postcard,0.013698630136986304,0.004361866021585114,0.0031715274692300428,0.0024874082113819154,0.0059298579597958445
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.0,0.0,0.0,0.0,0.0
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.5,0.223606797749979,0.1740444189610778,0.1495348781221221,0.2617965237082947
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.5,0.223606797749979,0.1740444189610778,0.1495348781221221,0.2617965237082947
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.014367816091954023,0.009100089017506157,0.006532433694027316,0.002886017909641855,0.008221589178282338
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.5,0.223606797749979,0.1740444189610778,0.1495348781221221,0.2617965237082947
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,business postcard,0.023255813953488372,0.016540792339471238,0.007231610052143639,0.004450807488378308,0.01286975595837039
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,business postcard,0.017094017094017092,0.0038387786642073225,0.0024862061730113903,0.0018310317004117428,0.006312508407911887
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.0,0.0,0.0,0.0,0.0
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,business postcard,0.5,0.223606797749979,0.1740444189610778,0.1495348781221221,0.2617965237082947
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,business postcard,0.0053763440860215075,0.0017047380849825589,0.0012459602191303343,0.000963854775950902,0.0023227242915213257
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.08333333333333333,0.027524094128159027,0.020427282860665447,0.017033186037639283,0.03707947408994927
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,business postcard,0.0,0.0,0.0,0.0,0.0
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.16666666666666669,0.05773502691896258,0.04506819749679463,0.040824829046386304,0.07757368003220255
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.14285714285714285,0.10482848367219184,0.04649288856043541,0.030206205252435548,0.08109618008555142
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.012987012987012983,0.010615346393925132,0.008274587762539493,0.003214267039018597,0.008772803545624052
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.12500000000000003,0.04225771273642583,0.032085442892067474,0.02777619034011792,0.05677983649215281
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,business postcard,0.0,0.0,0.0,0.0,0.0
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.5,0.447213595499958,0.3721003696282278,0.20205155046766235,0.380341378898962
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.11764705882352941,0.08574929257125444,0.03782875469444492,0.02432542569851428,0.06638763294693575
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,business postcard,0.003717472118959108,0.0011777590849992086,0.0008632737778657416,0.0006647831560786223,0.0016058220344756704
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.16666666666666669,0.03892494720807617,0.025677367760996977,0.020255986027125642,0.06288124191571637
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.008333333333333335,0.005904871165973929,0.0025985344907967834,0.0015767901107335614,0.004603382275209403
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.18181818181818182,0.042640143271122095,0.028234511901075607,0.022416933501922302,0.06877744262307546
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.25,0.1507556722888818,0.06275677488087485,0.03986357128268015,0.12584400461310918
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.12500000000000003,0.028867513459481287,0.018864614597621485,0.014628063653657535,0.04684004792769009
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,business postcard,0.004016064257028114,0.0012725489180387766,0.0009321700950324899,0.000718504062340181,0.0017348218331098904
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.00714285714285714,0.0013056566068098611,0.0007970011492982948,0.0005592247720380228,0.0024511849177508297
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.4444444444444444,0.408248290463863,0.3661572458236839,0.2984745896009823,0.3793311425832434
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,business postcard,0.004048582995951416,0.0012828739008603719,0.0009396727056583101,0.000724357576835888,0.0017488717948264967
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.007009345794392521,0.004051583607585617,0.0016723501128479963,0.000975804396234306,0.0034272709777651103
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.0036764705882352923,0.000822840450314134,0.0005393721935418461,0.0003898151184976198,0.0013571245876472231
French,preamble4,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.011695906432748534,0.008282372346596996,0.002887979412885318,0.0015619161722920535,0.006107043591130725
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.2,0.07071067811865477,0.05665132701906204,0.05372849659117709,0.09527262543222348
French,preamble3,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.01176470588235294,0.005891022589125244,0.00231091165542897,0.0013211699701576977,0.005321952524266213
French,preamble5,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.007594936708860761,0.0013883979655986117,0.0008470512304758519,0.0005947539430497492,0.0026062849619962435
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.2222222222222222,0.16666666666666669,0.07542890820012248,0.050712153369465586,0.12875748761461925
French,preamble1,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.0072992700729927,0.005967092715721215,0.00467880286368213,0.0021492430209835703,0.005023602168344904
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.0,0.0,0.0,0.0,0.0
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,business postcard,0.0026246719160104982,0.0008310855165337893,0.0006109634526310568,0.00046858685830091553,0.001133826935869065
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.19470019576785122,0.14717951377637847,0.06715437577904348,0.04574636154673318,0.11369511171750159
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.15789473684210523,0.13006649542861798,0.10957444990839893,0.09092617426809145,0.1221154641118034
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.1694915254237288,0.12087736925743096,0.09383373670189893,0.06087473628081748,0.11126934191596904
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.4,0.316227766016838,0.1522474354853864,0.11362193664674995,0.2455242845372436
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.2920502936517768,0.18025735467152731,0.07676874343331297,0.05062667121584364,0.14992576574311517
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.060606060606060615,0.04351941398892446,0.01902748755661896,0.011945952463515465,0.033774728653779874
French,preamble2,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.008992805755395685,0.004025326522572491,0.0015268997128274038,0.0008527894783016876,0.003849455367274317
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"300w pure power invertor, modified battery charger, dc / ac invertor",0.6875,0.6055300708194984,0.5112665995499639,0.3767471803151817,0.545260962671161
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,the multi - channel marketing im buchhandel als,0.10714285714285714,0.04413674147523747,0.01599109618178118,0.009083071358608565,0.04408844153962108
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.028112449799196786,0.010646908115322306,0.003787716967439601,0.0020782784670708393,0.011156338337257383
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,"300w pure power invertor, modified battery charger, dc / ac invertor",0.5,0.4662524041201569,0.43282279636789966,0.3876683604691331,0.44668589023929745
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"300w pure power invertor, modified battery charger, dc / ac invertor",0.8666666666666667,0.8618916073713346,0.8579402242021126,0.8507331335123524,0.8593079079381165
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"300w pure power invertor, modified battery charger, dc / ac invertor",0.8666666666666667,0.8618916073713346,0.8579402242021126,0.8507331335123524,0.8593079079381165
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,"300w pure power invertor, modified battery charger, dc / ac invertor",0.8,0.7559289460184545,0.7082977029839272,0.6475445426291286,0.7279427979078775
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,"300w pure power invertor, modified battery charger, dc / ac invertor",0.8,0.7559289460184545,0.7082977029839272,0.6475445426291286,0.7279427979078775
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,"300w pure power invertor, modified battery charger, dc / ac invertor",0.5,0.4662524041201569,0.43282279636789966,0.3876683604691331,0.44668589023929745
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.03272727272727274,0.024437941934052673,0.019482244768884993,0.012463205047494359,0.02227766611942619
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.027355623100303955,0.022369795252520894,0.017315146950240935,0.010893563769130078,0.019483532268048963
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.024475524475524472,0.009267094110208136,0.0033005605636852683,0.0018079882047472198,0.009712791838541275
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,the multi - channel marketing im buchhandel als,0.011940298507462692,0.00845569591801056,0.006302487286473784,0.0028358228592138754,0.007383576142790229
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"300w pure power invertor, modified battery charger, dc / ac invertor",0.6595414762772626,0.5743441278437313,0.5073845227776782,0.4264356143349618,0.5419264353084084
