language,prompt_name,prompt_type,is_reasoning,combined_prompt_type,is_preamble,input_text,bleu_1gram,bleu_2gram,bleu_3gram,bleu_4gram,avg_bleu
French,preamble5,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,1.0,1.0,1.0,1.0,1.0
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.26229508196721313,0.25607375986579195,0.23377570417521035,0.2086994653230221,0.24021100283280936
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,2013 subarund wagon,0.6666666666666666,0.18257418583505536,0.1522474354853864,0.13512001548070346,0.28415207586695296
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.8823529411764706,0.8134892168199607,0.7633471225725459,0.708587641194393,0.7919442304408426
French,preamble4,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,1.0,1.0,1.0,1.0,1.0
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.9355069850316178,0.9014770874022858,0.8639415651303817,0.8196501312471536,0.8801439422028596
French,preamble1,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.7054014374088451,0.6589851290793678,0.6062305210214283,0.5367088830805397,0.6268314926475452
French,preamble3,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,1.0,1.0,1.0,1.0,1.0
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.18518518518518515,0.16666666666666669,0.15495415805099375,0.13780546727768775,0.16115286929513334
French,preamble6,Few-Shot,False,Few-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.9285714285714286,0.8864052604279183,0.8398612640265466,0.7825422900366437,0.8593450607656343
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,1.0,1.0,1.0,1.0,1.0
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.8823529411764706,0.8134892168199607,0.7633471225725459,0.708587641194393,0.7919442304408426
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,1.0,1.0,1.0,1.0,1.0
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.4375,0.3415650255319866,0.2589465250642332,0.1892240568795935,0.3068089018689533
French,preamble2,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.13861386138613863,0.13423785598778767,0.13242430480220171,0.12513121709692082,0.1326018098182622
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.075,0.030811801125666036,0.011172800854335587,0.006305393737187353,0.030822498929297244
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,1.0,1.0,1.0,1.0,1.0
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.2153846153846154,0.2091650066335189,0.206001408030155,0.19608977012647885,0.20666020004369204
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.38461538461538464,0.25318484177091666,0.0856267176533527,0.04913270548144422,0.19313991238027456
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.08823529411764706,0.06609148104869682,0.04577579737599993,0.030649362260451053,0.05768798370069872
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.5333333333333333,0.4364357804719848,0.3119507414338617,0.22229849552064015,0.376004587689955
Chinese,preamble6,Few-Shot,False,Few-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.1836734693877551,0.12371791482634836,0.07066644068409597,0.02900697051073635,0.10176619885223397
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.2952290954631342,0.24447291707388596,0.21283212983623892,0.17267606045625936,0.23130255070737962
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.5367694950537757,0.3522979888797809,0.20074386901461247,0.08536297264022483,0.29379358139709844
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.025,0.017714613497921795,0.0053657262725361745,0.002731080584662686,0.012702855088780165
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.04895104895104895,0.032158623890258725,0.009453094818608674,0.0047842288005365665,0.023836749115113232
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.04615384615384616,0.026750018808613586,0.008642802931219913,0.0045804550250247425,0.0215317807296761
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.14516129032258066,0.08449307576322568,0.05068880193086332,0.02119140464939311,0.07538364316651569
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,2013 subarund wagon,0.00947867298578199,0.002124536138255437,0.0013814845956387181,0.0010094380152120635,0.003498532933722052
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.5367694950537757,0.3522979888797809,0.20074386901461247,0.08536297264022483,0.29379358139709844
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.4294155960430205,0.22281281199135589,0.06939402646060984,0.03817548191699948,0.18994947910299642
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.2631578947368421,0.20565318641515562,0.15959151820353032,0.12089307488372394,0.18732391855981298
Hindi,preamble6,Few-Shot,False,Few-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.4830925455483981,0.28944233320974033,0.1763244489481469,0.07737407561412428,0.2565583508301024
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.5909090909090909,0.47445571459117775,0.3594421874782184,0.2623762003935851,0.42179579834301806
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.7095666526675843,0.538954562044684,0.3829491444671041,0.24736929544091937,0.4697099136550729
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.02061855670103093,0.00843199095011761,0.0030833128923066886,0.0017095920250239152,0.008460863142119787
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.5454545454545454,0.5222329678670935,0.49839100664976926,0.4617366309441026,0.5069537877288777
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.19230769230769232,0.17541160386140583,0.15960952133871462,0.13523285066501545,0.16564041704320706
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.11428571428571427,0.08119979429411503,0.05936356623476865,0.03704234131394545,0.07297285403213585
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,anubone's character likeness is depicted in a pin up version of the vampire,0.022598870056497175,0.011315428574863843,0.0035080339367448378,0.0017942091156702234,0.009804135420944018
Spanish,preamble6,Few-Shot,False,Few-Shot,True,a collection of concept artwork for transformers the last knight,0.36363636363636365,0.26967994498529685,0.20392012162530065,0.10025157431478134,0.2343720011404356
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.19230769230769232,0.17541160386140583,0.15960952133871462,0.13523285066501545,0.16564041704320706
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.4166666666666667,0.3892494720807615,0.3605790708802296,0.31702331385234306,0.3708796308700002
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.7272727272727273,0.6605782590758164,0.5820091216337574,0.5193071778680676,0.6222918214625921
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,2013 subarund wagon,0.008620689655172415,0.0019318126937217341,0.0012570910207999246,0.000917469589749598,0.0031817657398609182
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.45454545454545453,0.4264014327112209,0.3964882289652318,0.3508439695638686,0.40706977144644396
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.3571428571428572,0.33149677206589795,0.3053771540532653,0.26584835766658776,0.31496628523215203
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.12903225806451615,0.10284169677447054,0.0829262058619692,0.06506862264367298,0.09496719583615722
French,preamble1,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.4166666666666667,0.27524094128159016,0.09337069741532533,0.053863663688318665,0.20978549226297522
French,preamble6,Few-Shot,False,Few-Shot,True,a collection of concept artwork for transformers the last knight,0.36193496721438384,0.2697703967085066,0.2049606660441659,0.10156297514737136,0.2345572512786069
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.4166666666666667,0.337099931231621,0.22820266830716382,0.10600313379512592,0.27199310000014437
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.07999999999999999,0.06575959492214294,0.05786373931789326,0.047136088232532104,0.06268985561814207
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.45241870901797976,0.36939832906091624,0.25220921097920224,0.11884631831419354,0.29821814184307294
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.4166666666666667,0.27524094128159016,0.09337069741532533,0.053863663688318665,0.20978549226297522
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.03305785123966942,0.02342387732366658,0.019767652700911773,0.015478002745961584,0.02293184600255234
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.7,0.3944053188733077,0.27245985926189253,0.12909944487358058,0.37399115575219516
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.7,0.3944053188733077,0.27245985926189253,0.12909944487358058,0.37399115575219516
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.5904464445591532,0.4525349604156768,0.3741896655996526,0.2893430220497435,0.42662852315605654
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.6363636363636364,0.35675303400633784,0.24528028241536293,0.11530568323789493,0.338425659005808
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.45454545454545453,0.3692744729379982,0.2509287951221701,0.11731175160264001,0.29801511855206575
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.6666666666666666,0.408248290463863,0.29129144784395883,0.14113991930789777,0.37683658107059653
French,preamble4,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.04615384615384616,0.03448959433462749,0.02742143883581356,0.020949189307746335,0.032253517158008393
Chinese,preamble6,Few-Shot,False,Few-Shot,True,a collection of concept artwork for transformers the last knight,0.6666666666666666,0.408248290463863,0.29129144784395883,0.14113991930789777,0.37683658107059653
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.12962962962962962,0.06994057575518772,0.04690727139242296,0.020723887289296177,0.06680034101663412
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.09374999999999999,0.03857583749052298,0.013979089401129428,0.007920038643543535,0.038556241383798984
French,preamble3,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.037234042553191495,0.019955577016083217,0.006296557298298124,0.0032799028244657876,0.016691519923009657
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.625,0.2988071523335984,0.11667240223363196,0.07386099955930606,0.2785851385316341
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,anubone's character likeness is depicted in a pin up version of the vampire,0.6842105263157895,0.5848976518656018,0.5237293691857784,0.4580519369844352,0.5627223710879012
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.5714285714285714,0.41931393468876726,0.24816819594503417,0.10743014571163138,0.33658521194350105
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.018518518518518517,0.013109752137242709,0.01111777244926141,0.008646764204020765,0.01284820182726085
French,preamble5,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.018126888217522667,0.01048140871214583,0.0034103764978424315,0.0017862506205851526,0.00845123101202402
Hindi,preamble2,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.5714285714285714,0.41931393468876726,0.24816819594503417,0.10743014571163138,0.33658521194350105
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.6923076923076923,0.6354889093022426,0.5715467758423892,0.48442732379638637,0.5959426753121776
Hindi,preamble6,Few-Shot,False,Few-Shot,True,a collection of concept artwork for transformers the last knight,0.75,0.6396021490668313,0.5502757071633727,0.4366835442847812,0.5941403501287463
Hindi,preamble4,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.14545454545454545,0.1037998592215364,0.06048933744589722,0.025005099034501932,0.08368721028912025
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.014970059880239516,0.0094821025912499,0.0031825959169492547,0.0016912616669898385,0.0073315050138571276
French,preamble2,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.015665796344647518,0.009056482548428332,0.002950448673983514,0.0015427751474997023,0.007303875678639766
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.017699115044247784,0.00723631437218152,0.0026494982307372363,0.0014664471586484443,0.0072628437014537455
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.4444444444444444,0.39223227027636803,0.3542425640218099,0.32214112487007024,0.37826510090317317
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.7632731135359491,0.6913892937894366,0.6379485215801349,0.5775400217453869,0.6675377376627268
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.012722646310432573,0.00569699310020265,0.002154308166433009,0.0012078486149401824,0.005445449048002104
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.7045597971101069,0.6301774402206636,0.5742180312876936,0.533278652493751,0.6105584802780537
Spanish,preamble6,Few-Shot,False,Few-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.8823529411764706,0.8467064217932224,0.8088223696014923,0.762465858623486,0.8250868977986678
Hindi,preamble3,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.12000000000000001,0.08053872662568291,0.04603271571386804,0.018742975619956897,0.06632860448987697
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.6153846153846154,0.5063696835418333,0.41566083684640853,0.2891784933232572,0.45664840727402856
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.7045597971101069,0.6301774402206636,0.5742180312876936,0.533278652493751,0.6105584802780537
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.12941176470588234,0.10384755040678716,0.08245282804432251,0.06603443307863074,0.0954366440589057
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.1126760563380282,0.08024108542850394,0.046782312389415694,0.01924681609164708,0.06473656756189872
French,preamble5,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.2857142857142857,0.24397501823713327,0.21025096467924695,0.1761877738533892,0.2290320106210138
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.583448879361965,0.4677998162720731,0.39231065659648473,0.3369699860296666,0.44513233456504736
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",1.0,1.0,1.0,1.0,1.0
French,preamble1,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.816828431106751,0.7827788133896567,0.7456112609336273,0.7004189910884179,0.7614093741296133
French,preamble4,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.7083333333333334,0.6796738348201514,0.651508648981903,0.6149273240191371,0.6636107852886313
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.19318181818181818,0.18848790597835313,0.1868154239153461,0.17873813589685478,0.18680582099309306
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.8806997463876336,0.8467754917036652,0.8100944208761448,0.7659552353576201,0.8258812235812659
French,preamble2,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.325,0.27386127875258304,0.2313297788503806,0.18915672932690555,0.2548369467324673
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.5714285714285714,0.41931393468876726,0.24816819594503417,0.10743014571163138,0.33658521194350105
French,preamble6,Few-Shot,False,Few-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.19444444444444445,0.1654887956057706,0.14268794158513914,0.11869010827647429,0.15532782247795712
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.5555555555555556,0.5270462766947299,0.4997577733799022,0.46269559069048716,0.5112637990801687
French,preamble3,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.1320754716981132,0.11215443081840885,0.09205507966937278,0.07286070803731232,0.10228642255580178
Spanish,preamble5,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.04220779220779221,0.03707892463003231,0.03414723401805093,0.028998034216264294,0.03560799626803493
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,a collection of concept artwork for transformers the last knight,0.1388888888888889,0.10833784750435986,0.08156852228214549,0.029220230150998262,0.08950387220659814
Chinese,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.8,0.6324555320336759,0.5009083692610703,0.31823566221963034,0.5628998908785942
French,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",1.0,1.0,1.0,1.0,1.0
Spanish,preamble2,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.038123167155425214,0.0299502203293183,0.024553771803376683,0.0185115901331669,0.027784687355321774
Chinese,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.15625,0.12198750911856666,0.09181822574917013,0.032961549112648605,0.10075432099509635
Chinese,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.9285714285714286,0.8017837257372732,0.6876031819702735,0.54413074047686,0.7405222691889588
Chinese,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.19672131147540983,0.15149527937243176,0.11840281820463222,0.07196884728311048,0.1346470640838961
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.027896995708154505,0.024493578578337945,0.02263827031827381,0.019134260713253793,0.023540776329505013
Chinese,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.7835055280819597,0.6954593800287637,0.5909373112968654,0.4406401630925028,0.6276355956250229
Chinese,preamble3,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.04845814977973568,0.029285941469977234,0.02046985343185651,0.007637996584642835,0.026462985316553063
Chinese,preamble2,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.05357142857142857,0.041007491386035606,0.032275503730359305,0.019242446464943823,0.03652421753819183
Chinese,preamble6,Few-Shot,False,Few-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.06521739130434781,0.05339506999380766,0.04415575440190658,0.030500930547417624,0.04831728656186992
Spanish,preamble3,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.024761904761904766,0.021738340193940647,0.020113310116554536,0.01697776241649084,0.020897829372222697
Hindi,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.7857142857142857,0.6504436355879909,0.5639604800060524,0.4682568791024402,0.6170938201026923
Chinese,preamble4,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.03342618384401114,0.02366886925240278,0.01745929325804952,0.0060303082918441745,0.020146163661576903
Chinese,preamble1,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.0332409972299169,0.023537557657892526,0.012083183027211715,0.004556551987070884,0.018354572475523006
Hindi,preamble5,Zero-Shot,False,Zero-Shot,True,a collection of concept artwork for transformers the last knight,0.02777777777777778,0.01967604453669851,0.01157172635524579,0.004668379735133375,0.015923482101213863
Hindi,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.8571428571428571,0.8119979429411501,0.7926408855020652,0.7744031410142033,0.809046206650069
Spanish,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.2631578947368421,0.12091270835166859,0.04553898456006193,0.027076576267554473,0.11417154097903179
Spanish,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.22727272727272727,0.10403129732205985,0.03908304124158772,0.02310128340501537,0.09837208731034756
Spanish,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.6,0.36514837167011066,0.2589465250642332,0.1242188995129533,0.33707844906182427
Spanish,preamble1,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.3571428571428572,0.23440361546924776,0.1690622446251985,0.08032276872815308,0.2102328714913641
Spanish,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.2,0.04714045207910317,0.03136318607896979,0.025098621243978974,0.075900564850513
Chinese,preamble5,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.020061728395061724,0.011136841236907561,0.006074159725587236,0.0023357854892584223,0.009902128711703737
Hindi,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.18181818181818182,0.16943474841747147,0.15935710127812655,0.14262658772446557,0.16330915480956135
Spanish,preamble6,Few-Shot,False,Few-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.875,0.7071067811865475,0.63287829698514,0.5623413251903491,0.6943316008405092
Spanish,preamble4,Zero-Shot,False,Zero-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.022556390977443608,0.013047486847562262,0.009059796377389285,0.003957068014506938,0.012155185554225524
Spanish,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.2727272727272727,0.1651445647689541,0.06900656343516053,0.04411629359322707,0.13774867363115362
Hindi,preamble1,Zero-Shot,False,Zero-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.05741626794258374,0.04395768701908372,0.03457901138187243,0.027155220668479103,0.040777046753004746
French,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.22727272727272727,0.10403129732205985,0.03908304124158772,0.02310128340501537,0.09837208731034756
French,karthik_5_chain_of_thought,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.6,0.4472135954999579,0.2960194196579458,0.13747081017605653,0.37017595633349004
Hindi,karthik_1_tree_of_thoughts,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.09489051094890509,0.08352989555916718,0.07316239080523554,0.06061475282959464,0.0780493875357256
Hindi,karthik_4_meta_prompt,Zero-Shot,True,Zero-Shot Reasoning,False,"some of the different treatments of the antigen system, including glycole, and c cells",0.32432432432432434,0.28474739872574967,0.22964716685067926,0.1787993588239658,0.25437956218117974
French,karthik_2_generate_knowledge,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.17391304347826086,0.1257389226923863,0.09317891688516544,0.044047629893173255,0.10921962823724646
Hindi,preamble6,Few-Shot,False,Few-Shot,True,"some of the different treatments of the antigen system, including glycole, and c cells",0.07647058823529412,0.06381534447172758,0.05416121863279355,0.043202505200467346,0.05941241413507065
French,preamble6,Few-Shot,False,Few-Shot,True,biochemists lecture 3 carbon dioxide glucose,0.5,0.2773500981126146,0.18891606135412659,0.08737167851715878,0.263409459495975
French,karthik_3_self_consistency,Zero-Shot,True,Zero-Shot Reasoning,False,biochemists lecture 3 carbon dioxide glucose,0.09722222222222224,0.052332152135229945,0.03511599024182643,0.015431122358630244,0.050025371739477215
